# pid 2708282
time	RSS	X pixmaps	CPU	Open files
12:16:27	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:28	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:29	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:30	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:31	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:32	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:33	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:34	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:35	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:36	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:37	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:38	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:39	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:40	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:41	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:42	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:43	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:44	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:45	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:46	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:47	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:48	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:49	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:50	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:51	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:52	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:53	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:54	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:55	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:56	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:57	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:58	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:16:59	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:00	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:01	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:02	4949.6 MB	13 pxm, 12.8 MB	1% = 0.0 cores, peak thread 0%	10
12:17:03	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:04	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:05	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:06	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:07	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:08	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:09	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:10	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:11	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:12	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:13	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:14	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:15	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:16	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:17	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:18	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:19	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:20	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:21	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:22	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:23	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:24	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:25	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:26	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:27	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:28	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:29	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:30	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:31	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:32	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:33	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:34	4949.6 MB	13 pxm, 12.8 MB	0% = 0.0 cores, peak thread 0%	10
12:17:35	4949.6 MB	13 pxm, 12.6 MB	0% = 0.0 cores, peak thread 2%	10
12:17:36	4949.6 MB	13 pxm, 12.8 MB	1% = 0.0 cores, peak thread 1%	10
12:17:37	4950.0 MB	15 pxm, 13.9 MB	8% = 0.1 cores, peak thread 7%	10
12:17:38	4950.0 MB	15 pxm, 13.9 MB	0% = 0.0 cores, peak thread 0%	10
12:17:39	4950.0 MB	15 pxm, 11.3 MB	0% = 0.0 cores, peak thread 1%	10
12:17:40	4951.8 MB	15 pxm, 11.5 MB	10% = 0.1 cores, peak thread 0%	11
12:17:41	4951.9 MB	15 pxm, 11.7 MB	16% = 0.2 cores, peak thread 3%	10
12:17:42	4951.9 MB	15 pxm, 12.0 MB	1% = 0.0 cores, peak thread 1%	10
12:17:43	4951.9 MB	15 pxm, 12.0 MB	1% = 0.0 cores, peak thread 1%	10
12:17:44	4951.9 MB	15 pxm, 12.0 MB	0% = 0.0 cores, peak thread 0%	10
12:17:45	4952.4 MB	17 pxm, 11.7 MB	54% = 0.5 cores, peak thread 53%	10
12:17:46	4965.3 MB	17 pxm, 11.2 MB	13% = 0.1 cores, peak thread 14%	10
12:17:47	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:17:48	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:17:49	4965.3 MB	17 pxm, 11.2 MB	1% = 0.0 cores, peak thread 1%	10
12:17:50	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:17:51	4965.3 MB	17 pxm, 11.2 MB	1% = 0.0 cores, peak thread 0%	10
12:17:52	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:17:53	4965.3 MB	17 pxm, 11.2 MB	1% = 0.0 cores, peak thread 1%	10
12:17:54	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:17:55	4965.3 MB	17 pxm, 11.2 MB	1% = 0.0 cores, peak thread 1%	10
12:17:56	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 1%	10
12:17:57	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:17:58	4965.3 MB	17 pxm, 11.2 MB	1% = 0.0 cores, peak thread 1%	10
12:17:59	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:18:00	4965.3 MB	17 pxm, 11.2 MB	1% = 0.0 cores, peak thread 1%	10
12:18:01	4965.3 MB	17 pxm, 11.2 MB	0% = 0.0 cores, peak thread 0%	10
12:18:02	4965.3 MB	17 pxm, 11.2 MB	1% = 0.0 cores, peak thread 1%	10
12:18:03	4965.3 MB	17 pxm, 11.4 MB	1% = 0.0 cores, peak thread 1%	10
12:18:04	4965.3 MB	17 pxm, 11.4 MB	0% = 0.0 cores, peak thread 0%	10
12:18:05	4965.3 MB	17 pxm, 11.4 MB	1% = 0.0 cores, peak thread 1%	10
12:18:06	4965.3 MB	17 pxm, 11.4 MB	1% = 0.0 cores, peak thread 1%	10
12:18:07	4965.3 MB	17 pxm, 11.4 MB	0% = 0.0 cores, peak thread 0%	10
12:18:08	4965.3 MB	17 pxm, 11.4 MB	0% = 0.0 cores, peak thread 0%	10
12:18:09	4965.3 MB	17 pxm, 11.4 MB	2% = 0.0 cores, peak thread 1%	10
12:18:10	4965.3 MB	17 pxm, 11.4 MB	1% = 0.0 cores, peak thread 1%	10
12:18:11	4965.3 MB	17 pxm, 11.4 MB	2% = 0.0 cores, peak thread 1%	10
12:18:12	4965.3 MB	17 pxm, 11.4 MB	0% = 0.0 cores, peak thread 0%	10
12:18:13	4965.3 MB	17 pxm, 11.4 MB	0% = 0.0 cores, peak thread 0%	10
12:18:14	4965.3 MB	17 pxm, 11.4 MB	0% = 0.0 cores, peak thread 1%	10
12:18:15	4965.3 MB	17 pxm, 11.4 MB	0% = 0.0 cores, peak thread 0%	10
12:18:16	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 1%	10
12:18:17	4965.3 MB	17 pxm, 11.3 MB	2% = 0.0 cores, peak thread 1%	10
12:18:18	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:19	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:20	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 1%	10
12:18:21	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:22	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:23	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:24	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:25	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 0%	10
12:18:26	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:27	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:28	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:29	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:30	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:31	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 1%	10
12:18:32	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 0%	10
12:18:33	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:34	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:35	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:36	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:37	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 1%	10
12:18:38	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 1%	10
12:18:39	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:40	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:41	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:42	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:43	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 0%	10
12:18:44	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:45	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:46	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:47	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:48	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 1%	10
12:18:49	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:50	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:51	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:52	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:53	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:54	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:55	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:56	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:57	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:58	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:18:59	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 1%	10
12:19:00	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 0%	10
12:19:01	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 1%	10
12:19:02	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:03	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:04	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:05	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:06	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:07	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:08	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:09	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:10	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 0%	10
12:19:11	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:12	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 1%	10
12:19:13	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:14	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:15	4965.3 MB	17 pxm, 11.3 MB	1% = 0.0 cores, peak thread 1%	10
12:19:16	4965.3 MB	17 pxm, 11.3 MB	0% = 0.0 cores, peak thread 0%	10
12:19:17	4965.3 MB	15 pxm, 11.8 MB	3% = 0.0 cores, peak thread 3%	10
12:19:18	4965.3 MB	15 pxm, 11.8 MB	1% = 0.0 cores, peak thread 1%	10
12:19:19	4965.3 MB	15 pxm, 11.9 MB	1% = 0.0 cores, peak thread 0%	10
12:19:20	4965.3 MB	15 pxm, 11.9 MB	0% = 0.0 cores, peak thread 0%	10
12:19:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:26	4965.3 MB	15 pxm, 11.8 MB	1% = 0.0 cores, peak thread 0%	10
12:19:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 1%	10
12:19:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:19:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:20:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:21:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
